property_id,transaction_date,transaction_price,census_tract_2010,cbsa_id
PROP001810,2018-05-11,420258.1065852712,08031300000,47900
PROP001811,2016-04-26,611351.753554847,08031300001,47900
PROP001811,2018-06-28,719117.184209397,08031300001,47900
PROP001812,2019-03-01,213585.97375416895,08031300009,47900
PROP001812,2021-12-29,239949.9016358183,08031300009,47900
PROP001813,2017-04-15,323639.8764122034,08031300004,47900
PROP001813,2020-06-16,367510.1727111717,08031300004,47900
PROP001814,2016-02-06,333496.52069178,08031300006,47900
PROP001814,2018-09-07,360598.82956845016,08031300006,47900
PROP001815,2018-07-05,570191.2810917954,08031300002,47900
PROP001816,2016-10-08,281172.38225342444,08031300001,47900
PROP001816,2020-01-27,317573.93795587716,08031300001,47900
PROP001817,2018-12-18,422457.8199175762,08031300002,47900
PROP001818,2018-07-10,195068.1500957351,08031300006,47900
PROP001818,2021-05-14,238805.19130305637,08031300006,47900
PROP001819,2017-04-06,575291.5893310697,08031300008,47900
PROP001819,2020-07-10,708457.21719243,08031300008,47900
PROP001820,2015-05-18,322074.961024451,08031300003,47900
PROP001820,2018-05-02,382546.8235869181,08031300003,47900
PROP001821,2017-10-22,182318.09905182608,08031300004,47900
PROP001821,2019-04-01,201213.4135791085,08031300004,47900
PROP001822,2019-10-07,507620.7187904128,08031300006,47900
PROP001823,2017-03-26,470636.5893409396,08031300002,47900
PROP001824,2017-12-26,280351.27648098615,08031300001,47900
PROP001825,2018-04-27,485782.35338336986,08031300004,47900
PROP001825,2021-03-17,507956.5141236619,08031300004,47900
PROP001826,2015-05-20,524277.8794657743,08031300005,47900
PROP001826,2017-06-11,590433.0869054033,08031300005,47900
PROP001827,2015-11-27,546705.7241319608,08031300005,47900
PROP001827,2018-05-31,594357.744885328,08031300005,47900
PROP001828,2017-05-03,593708.4657746953,08031300008,47900
PROP001828,2019-04-16,648999.1747008194,08031300008,47900
PROP001829,2015-09-04,539767.6803466886,08031300001,47900
PROP001829,2019-01-29,634662.3308422442,08031300001,47900
PROP001830,2015-04-16,440202.0106158736,08031300009,47900
PROP001830,2017-05-31,497005.5056841792,08031300009,47900
PROP001831,2017-08-10,208081.27659391836,08031300009,47900
PROP001831,2020-01-06,242741.8418977196,08031300009,47900
PROP001832,2016-11-25,332412.83314680716,08031300003,47900
PROP001832,2020-03-21,397045.4470267833,08031300003,47900
PROP001833,2019-09-15,342733.8571251251,08031300000,47900
PROP001834,2019-12-26,306597.05486632715,08031300009,47900
PROP001835,2019-01-13,229348.3343654106,08031300000,47900
PROP001835,2020-12-18,260304.20775251908,08031300000,47900
PROP001836,2016-06-23,215606.63324672246,08031300000,47900
PROP001836,2019-10-15,242831.55307214233,08031300000,47900
PROP001837,2015-04-21,614849.2007717066,08031300001,47900
PROP001838,2018-09-09,317845.73834031506,08031300008,47900
PROP001839,2019-12-24,605444.196051786,08031300009,47900
PROP001840,2019-03-20,246252.68543262544,08031300008,47900
PROP001841,2015-07-22,427338.942333153,08031300004,47900
PROP001842,2016-12-04,638432.2097413032,08031300006,47900
PROP001843,2016-04-03,216381.79494226433,08031300006,47900
PROP001844,2015-01-25,196460.9377431601,08031300001,47900
PROP001844,2018-11-05,232581.78291572767,08031300001,47900
PROP001845,2016-10-03,188764.79115061834,08031300004,47900
PROP001845,2017-10-30,199928.58612362237,08031300004,47900
PROP001846,2016-07-20,355530.30958213593,08031300000,47900
PROP001847,2019-03-04,291736.9840983097,08031300004,47900
PROP001848,2017-12-19,443995.8714513618,08031300008,47900
PROP001848,2020-03-16,522701.26947483857,08031300008,47900
PROP001849,2015-05-22,588420.3340153096,08031300003,47900
PROP001849,2016-08-17,630211.4167882339,08031300003,47900
PROP001849,2017-10-09,675363.2640856662,08031300003,47900
PROP001850,2015-07-09,403789.22057501326,08031300003,47900
PROP001850,2019-10-03,579276.5391926672,08031300003,47900
PROP001851,2017-03-08,367224.10481277335,08031300005,47900
PROP001851,2020-09-18,439097.2972827569,08031300005,47900
PROP001852,2016-02-16,168768.63117264482,08031300000,47900
PROP001852,2020-08-06,203392.95507959172,08031300000,47900
PROP001853,2015-01-20,498114.66119803605,08031300006,47900
PROP001854,2018-01-20,437889.54851536156,08031300008,47900
PROP001855,2015-04-14,511729.04079995316,08031300008,47900
PROP001855,2018-08-18,561721.7466241465,08031300008,47900
PROP001855,2021-06-04,619635.0598306565,08031300008,47900
PROP001856,2019-04-06,215097.41375709395,08031300007,47900
PROP001857,2018-06-27,304092.2484667189,08031300007,47900
PROP001858,2016-08-25,266364.8466109347,08031300003,47900
PROP001859,2019-04-06,441583.9902270478,08031300003,47900
PROP001860,2019-10-08,609258.4737897296,08031300006,47900
PROP001860,2021-06-04,680729.4860207813,08031300006,47900
PROP001861,2016-02-14,562763.9193530106,08031300009,47900
PROP001861,2020-01-28,699896.8945824273,08031300009,47900
PROP001862,2016-01-06,364691.58174036734,08031300001,47900
PROP001863,2017-04-15,550752.7779456067,08031300008,47900
PROP001863,2019-07-17,639372.3293758655,08031300008,47900
PROP001864,2016-08-08,430882.8271274433,08031300009,47900
PROP001864,2020-10-08,561987.1563940565,08031300009,47900
PROP001865,2019-01-24,222493.34073777604,08031300001,47900
PROP001865,2020-05-21,228922.0916334455,08031300001,47900
PROP001865,2021-06-20,248447.88404119638,08031300001,47900
PROP001866,2015-05-26,459723.96504850837,08031300003,47900
PROP001866,2019-09-12,635791.2056052856,08031300003,47900
PROP001867,2015-02-17,217488.12731722477,08031300000,47900
PROP001867,2018-12-04,261564.82481352933,08031300000,47900
PROP001867,2020-05-25,279469.8896207292,08031300000,47900
PROP001868,2015-04-04,372142.77229444927,08031300008,47900
PROP001869,2019-08-15,373150.955881855,08031300009,47900
PROP001869,2020-11-15,390628.0105481745,08031300009,47900
PROP001870,2017-12-07,218376.7152734317,08031300002,47900
PROP001870,2019-03-11,236341.53171540765,08031300002,47900
PROP001871,2019-12-10,496830.8995627768,08031300009,47900
PROP001872,2019-08-14,604747.4152680823,08031300003,47900
PROP001873,2016-02-12,215102.06415911877,08031300004,47900
PROP001873,2017-04-22,220040.88175643742,08031300004,47900
PROP001873,2021-03-29,274765.92308871617,08031300004,47900
PROP001874,2015-04-13,578028.0594245469,08031300005,47900
PROP001875,2016-03-25,431470.87627261813,08031300000,47900
PROP001875,2017-07-16,455729.63400320796,08031300000,47900
PROP001876,2016-10-14,599627.5046736175,08031300004,47900
PROP001876,2018-11-23,635390.5135502331,08031300004,47900
PROP001877,2018-04-07,243226.8548038383,08031300000,47900
PROP001878,2016-11-16,216425.56558021024,08031300007,47900
PROP001878,2021-04-01,257961.19166650655,08031300007,47900
PROP001879,2016-12-27,235756.95102390333,08031300009,47900
PROP001879,2018-07-15,261174.39552613936,08031300009,47900
PROP001879,2021-11-21,310137.89335106895,08031300009,47900
PROP001880,2016-01-17,486014.7785690942,08031300007,47900
PROP001881,2017-01-12,352641.25268772454,08031300008,47900
PROP001881,2018-02-22,373680.83769480546,08031300008,47900
PROP001882,2015-12-23,161797.64546141672,08031300003,47900
PROP001882,2019-02-06,185793.50488565603,08031300003,47900
PROP001883,2019-09-07,169167.65432402317,08031300006,47900
PROP001884,2019-02-13,354826.12125026825,08031300006,47900
PROP001885,2016-06-25,419666.80283894413,08031300006,47900
PROP001886,2019-01-15,200785.52196747967,08031300003,47900
PROP001887,2016-02-20,375498.60998955404,08031300007,47900
PROP001887,2021-01-18,439566.93376153347,08031300007,47900
PROP001888,2016-02-16,261126.5907172302,08031300005,47900
PROP001888,2019-08-15,340307.5710326392,08031300005,47900
PROP001889,2018-02-11,494026.4116857131,08031300005,47900
PROP001890,2015-12-15,264046.656644992,08031300001,47900
PROP001890,2017-02-23,268093.6524360962,08031300001,47900
PROP001891,2016-07-02,468438.35958617955,08031300002,47900
PROP001891,2019-05-01,581833.7113555596,08031300002,47900
PROP001892,2015-10-21,211929.37354241862,08031300000,47900
PROP001892,2019-05-13,264488.5965620464,08031300000,47900
PROP001893,2017-12-01,268626.0573525926,08031300009,47900
PROP001893,2018-12-26,274973.1708728069,08031300009,47900
PROP001894,2015-03-19,175258.79178646608,08031300002,47900
PROP001894,2018-11-27,215326.44579238232,08031300002,47900
PROP001895,2015-06-18,192767.6156106405,08031300002,47900
PROP001895,2018-02-17,217937.26802775083,08031300002,47900
PROP001896,2016-08-09,482133.9992197292,08031300003,47900
PROP001897,2015-07-18,256726.78020357207,08031300005,47900
PROP001897,2019-10-09,276080.7914475182,08031300005,47900
PROP001898,2019-10-21,423640.6102613893,08031300002,47900
PROP001899,2017-05-10,567554.0199536763,08031300008,47900
PROP001899,2020-10-26,651674.749538091,08031300008,47900
PROP001900,2016-05-18,285748.2708536884,08031300009,47900
PROP001900,2021-04-16,348098.7004652568,08031300009,47900
PROP001901,2016-04-01,370055.5017944081,08031300002,47900
PROP001901,2021-02-12,477138.29174566723,08031300002,47900
PROP001902,2019-10-24,521406.4316823336,08031300005,47900
PROP001903,2019-01-19,320414.42153768754,08031300003,47900
PROP001904,2019-03-21,259313.38952843478,08031300003,47900
PROP001905,2015-10-02,214506.18104487704,08031300001,47900
PROP001905,2017-03-16,232665.778262425,08031300001,47900
PROP001906,2016-03-09,448656.4609552319,08031300009,47900
PROP001906,2021-01-09,518374.67918386223,08031300009,47900
PROP001907,2015-08-17,513626.76472067036,08031300004,47900
PROP001908,2019-07-07,195000.1657249626,08031300005,47900
PROP001909,2016-07-15,348013.49224520294,08031300007,47900
PROP001910,2016-01-07,422673.96538205614,08031300001,47900
PROP001910,2017-12-09,473126.31473042374,08031300001,47900
PROP001911,2019-04-25,292825.5988203037,08031300003,47900
PROP001911,2020-09-23,311963.4083292325,08031300003,47900
PROP001912,2016-11-13,363829.10622834385,08031300007,47900
PROP001912,2019-06-08,400352.010165768,08031300007,47900
PROP001913,2018-05-22,423994.4396156574,08031300000,47900
PROP001914,2017-03-01,497368.39523009566,08031300009,47900
PROP001914,2020-08-13,487065.4689582616,08031300009,47900
PROP001915,2015-06-17,623392.0561475484,08031300006,47900
PROP001916,2019-05-13,486163.85091354663,08031300003,47900
PROP001916,2021-08-15,553100.763715823,08031300003,47900
PROP001917,2019-12-21,192808.82312827182,08031300000,47900
PROP001918,2015-02-19,271645.42574264825,08031300006,47900
PROP001918,2018-08-07,327257.07211669814,08031300006,47900
PROP001919,2016-10-15,485379.0978249593,08031300008,47900
PROP001919,2019-12-26,567550.6234051839,08031300008,47900
PROP001920,2015-06-18,208137.50678987472,08031300005,47900
PROP001921,2018-01-08,424141.8511279023,08031300007,47900
PROP001921,2020-02-08,474507.19406827126,08031300007,47900
PROP001922,2015-11-04,530468.6926095978,08031300003,47900
PROP001922,2020-06-06,667420.0927949377,08031300003,47900
PROP001923,2018-10-07,185426.9949021284,08031300000,47900
PROP001924,2019-08-06,199500.8996886285,08031300008,47900
PROP001925,2015-03-01,262059.87969448348,08031300006,47900
PROP001926,2015-06-22,429332.8522088324,08031300004,47900
PROP001926,2018-08-08,544913.4153201978,08031300004,47900
PROP001927,2019-12-01,178907.2781870496,08031300006,47900
PROP001928,2016-10-09,606403.2255199198,08031300001,47900
PROP001928,2020-08-06,705155.1431884556,08031300001,47900
PROP001929,2015-07-24,456608.538645421,08031300005,47900
PROP001929,2020-05-02,516717.72469736973,08031300005,47900
PROP001930,2018-07-12,527253.5250111279,08031300002,47900
PROP001931,2017-01-11,354013.54221226304,08031300009,47900
PROP001931,2020-07-11,437327.7265763119,08031300009,47900
PROP001932,2016-01-27,447604.30490107735,08031300009,47900
PROP001933,2019-08-27,442962.5844042043,08031300002,47900
PROP001934,2016-11-20,317415.79279431334,08031300005,47900
PROP001934,2019-07-30,364260.3905774715,08031300005,47900
PROP001935,2019-03-23,250323.83010540064,08031300004,47900
PROP001935,2020-04-03,263807.03197253717,08031300004,47900
PROP001936,2019-02-22,441936.0541395934,08031300001,47900
PROP001936,2020-12-11,493244.65313941817,08031300001,47900
PROP001937,2019-07-01,633104.137642098,08031300006,47900
PROP001938,2018-01-24,400237.5496367747,08031300000,47900
PROP001939,2017-01-01,575062.7021801451,08031300008,47900
PROP001939,2018-04-08,621444.8724090133,08031300008,47900
PROP001940,2018-05-09,184856.05309267237,08031300000,47900
PROP001941,2015-03-22,422589.38310334063,08031300001,47900
PROP001941,2020-01-14,423153.92404137226,08031300001,47900
PROP001942,2015-08-26,531917.3279942183,08031300005,47900
PROP001942,2017-12-30,594467.3510183288,08031300005,47900
PROP001943,2018-02-24,549542.5630406718,08031300003,47900
PROP001944,2017-05-05,350372.2236804855,08031300008,47900
PROP001945,2015-10-20,503049.975728778,08031300004,47900
PROP001945,2018-11-27,575252.9512314077,08031300004,47900
PROP001946,2016-08-24,258702.14825549503,08031300009,47900
PROP001947,2018-04-16,285188.04505253263,08031300000,47900
PROP001948,2018-09-07,343285.50348323956,08031300000,47900
PROP001949,2016-01-03,466060.6887742068,08031300007,47900
PROP001950,2018-03-19,436750.7024428513,08031300001,47900
PROP001950,2021-12-13,548324.4129480473,08031300001,47900
PROP001951,2018-03-15,289645.96109614987,08031300006,47900
PROP001951,2020-10-07,309348.55776612967,08031300006,47900
PROP001951,2021-10-08,322588.73168630013,08031300006,47900
PROP001952,2019-09-13,609130.4212228603,08031300000,47900
PROP001953,2019-12-01,408453.0291581561,08031300005,47900
PROP001954,2016-05-20,363694.61856704653,08031300007,47900
PROP001954,2017-06-11,374898.5322371693,08031300007,47900
PROP001954,2019-12-11,394955.4699109022,08031300007,47900
PROP001955,2018-10-04,598357.8973543918,08031300005,47900
PROP001956,2015-10-01,556609.2348038206,08031300000,47900
PROP001956,2016-12-01,574279.6774889481,08031300000,47900
PROP001957,2018-02-27,231843.26300012853,08031300003,47900
PROP001957,2020-01-23,233061.93115031937,08031300003,47900
PROP001958,2019-11-05,542760.5962399594,08031300001,47900
PROP001959,2016-06-01,225613.63575473742,08031300002,47900
PROP001960,2015-11-18,485325.03729408217,08031300003,47900
PROP001960,2019-01-23,521291.60407733085,08031300003,47900
PROP001961,2016-07-22,344119.00122076384,08031300005,47900
PROP001962,2017-08-23,403256.02315951075,08031300001,47900
PROP001963,2019-02-19,407790.8845201188,08031300009,47900
PROP001964,2018-02-25,474685.0965975228,08031300001,47900
PROP001965,2018-11-11,309284.9624748448,08031300004,47900
PROP001965,2021-01-30,316845.86029375036,08031300004,47900
PROP001966,2017-06-13,198444.2372225178,08031300001,47900
PROP001966,2020-01-22,209943.56540908347,08031300001,47900
PROP001967,2017-07-21,194272.57652171535,08031300004,47900
PROP001968,2019-03-27,353929.6493741505,08031300006,47900
PROP001968,2020-04-18,366954.8733600671,08031300006,47900
PROP001969,2019-07-09,252106.02386468576,08031300001,47900
PROP001970,2019-04-21,252821.7327419465,08031300009,47900
PROP001971,2017-05-22,614005.3163501032,08031300003,47900
PROP001972,2019-05-25,385609.7005948945,08031300005,47900
PROP001973,2018-09-21,298914.4627381181,08031300003,47900
PROP001974,2017-05-09,536844.2578839954,08031300009,47900
PROP001974,2019-07-12,581427.6540370332,08031300009,47900
PROP001975,2017-03-14,533970.0099225504,08031300006,47900
PROP001975,2021-02-04,714471.3511220427,08031300006,47900
PROP001976,2015-11-17,397425.25139948295,08031300004,47900
PROP001976,2018-02-12,420059.8956239245,08031300004,47900
PROP001976,2020-08-04,474335.7419899656,08031300004,47900
PROP001977,2019-03-05,201024.06471399104,08031300007,47900
PROP001977,2021-09-11,229544.8387191714,08031300007,47900
PROP001978,2019-11-08,395029.22167312773,08031300007,47900
PROP001979,2016-09-07,493828.2900107572,08031300009,47900
PROP001979,2019-06-09,546446.132814638,08031300009,47900
PROP001980,2015-08-19,388428.40519815555,08031300006,47900
PROP001980,2018-07-06,476560.70477727964,08031300006,47900
PROP001980,2021-04-24,534593.3677777448,08031300006,47900
PROP001981,2018-06-20,232956.42949344512,08031300000,47900
PROP001981,2020-02-29,255318.8133901992,08031300000,47900
PROP001982,2015-04-21,234724.5402601482,08031300009,47900
PROP001982,2018-10-27,270186.05183371535,08031300009,47900
PROP001983,2017-04-10,206356.75873871878,08031300009,47900
PROP001983,2018-06-07,230338.82262749082,08031300009,47900
PROP001984,2016-11-13,293671.5789005388,08031300004,47900
PROP001984,2018-04-01,309854.30327454227,08031300004,47900
PROP001985,2015-08-07,503052.03227908333,08031300004,47900
PROP001986,2016-04-08,236019.04985401614,08031300008,47900
PROP001986,2017-06-22,254849.85199150845,08031300008,47900
PROP001987,2016-12-25,182887.9092398864,08031300001,47900
PROP001988,2016-03-12,513272.55460339825,08031300004,47900
PROP001988,2017-03-23,528127.1647546728,08031300004,47900
PROP001989,2016-03-03,449579.9250937684,08031300009,47900
PROP001990,2017-06-20,211599.34581252598,08031300007,47900
